sigla_uf,nome_municipio,codigo_ibge,capital,descricao_cor_raca,n,candidaturas
PB,SOBRADO,2515971,0,BRANCA,1,3
PB,SOBRADO,2515971,0,PARDA,2,3
PB,SOLÂNEA,2516003,0,BRANCA,3,6
PB,SOLÂNEA,2516003,0,PARDA,3,6
PB,SOLEDADE,2516102,0,BRANCA,2,5
PB,SOLEDADE,2516102,0,PARDA,2,5
PB,SOLEDADE,2516102,0,PRETA,1,5
PB,SOSSÊGO,2516151,0,PARDA,2,2
PB,SOUSA,2516201,0,BRANCA,1,5
PB,SOUSA,2516201,0,PARDA,3,5
PB,SOUSA,2516201,0,PRETA,1,5
PB,SUMÉ,2516300,0,BRANCA,2,3
PB,SUMÉ,2516300,0,PARDA,1,3
PB,TACIMA,2516409,0,BRANCA,2,3
PB,TACIMA,2516409,0,PARDA,1,3
PB,TAPEROÁ,2516508,0,BRANCA,2,3
PB,TAPEROÁ,2516508,0,PARDA,1,3
PB,TAVARES,2516607,0,PARDA,2,2
PB,TEIXEIRA,2516706,0,BRANCA,2,5
PB,TEIXEIRA,2516706,0,PARDA,2,5
PB,TEIXEIRA,2516706,0,PRETA,1,5
PB,TENÓRIO,2516755,0,PARDA,2,2
PB,TRIUNFO,2516805,0,PARDA,2,2
PB,UIRAÚNA,2516904,0,BRANCA,1,2
PB,UIRAÚNA,2516904,0,PARDA,1,2
PB,UMBUZEIRO,2517001,0,BRANCA,2,3
PB,UMBUZEIRO,2517001,0,PARDA,1,3
PB,VÁRZEA,2517100,0,BRANCA,1,2
PB,VÁRZEA,2517100,0,PARDA,1,2
PB,VIEIRÓPOLIS,2517209,0,AMARELA,1,2
PB,VIEIRÓPOLIS,2517209,0,BRANCA,1,2
PB,VISTA SERRANA,2505501,0,AMARELA,1,2
PB,VISTA SERRANA,2505501,0,PARDA,1,2
PB,ZABELÊ,2517407,0,BRANCA,2,2
PE,ABREU E LIMA,2600054,0,BRANCA,5,6
PE,ABREU E LIMA,2600054,0,PARDA,1,6
PE,AFOGADOS DA INGAZEIRA,2600104,0,BRANCA,2,3
PE,AFOGADOS DA INGAZEIRA,2600104,0,PRETA,1,3
PE,AFRÂNIO,2600203,0,BRANCA,2,2
PE,AGRESTINA,2600302,0,PARDA,3,3
PE,ÁGUA PRETA,2600401,0,PARDA,4,4
PE,ÁGUAS BELAS,2600500,0,BRANCA,5,7
PE,ÁGUAS BELAS,2600500,0,PARDA,2,7
PE,ALAGOINHA,2600609,0,PARDA,1,1
PE,ALIANÇA,2600708,0,BRANCA,2,2
PE,ALTINHO,2600807,0,PARDA,2,2
PE,AMARAJI,2600906,0,BRANCA,3,4
PE,AMARAJI,2600906,0,PARDA,1,4
PE,ANGELIM,2601003,0,BRANCA,2,3
PE,ANGELIM,2601003,0,PARDA,1,3
PE,ARAÇOIABA,2601052,0,BRANCA,1,3
PE,ARAÇOIABA,2601052,0,PARDA,2,3
PE,ARARIPINA,2601102,0,BRANCA,1,2
PE,ARARIPINA,2601102,0,PARDA,1,2
PE,ARCOVERDE,2601201,0,BRANCA,4,4
PE,BARRA DE GUABIRABA,2601300,0,BRANCA,2,3
PE,BARRA DE GUABIRABA,2601300,0,PRETA,1,3
PE,BARREIROS,2601409,0,BRANCA,2,7
PE,BARREIROS,2601409,0,PARDA,4,7
PE,BARREIROS,2601409,0,PRETA,1,7
PE,BELÉM DE MARIA,2601508,0,BRANCA,2,4
PE,BELÉM DE MARIA,2601508,0,PARDA,1,4
PE,BELÉM DE MARIA,2601508,0,PRETA,1,4
PE,BELÉM DE SÃO FRANCISCO,2601607,0,BRANCA,2,3
PE,BELÉM DE SÃO FRANCISCO,2601607,0,PARDA,1,3
PE,BELO JARDIM,2601706,0,BRANCA,3,6
PE,BELO JARDIM,2601706,0,PARDA,3,6
PE,BETÂNIA,2601805,0,BRANCA,1,4
PE,BETÂNIA,2601805,0,PARDA,2,4
PE,BETÂNIA,2601805,0,PRETA,1,4
PE,BEZERROS,2601904,0,BRANCA,2,4
PE,BEZERROS,2601904,0,PARDA,2,4
PE,BODOCÓ,2602001,0,PARDA,1,2
PE,BODOCÓ,2602001,0,SEM INFORMAÇÃO,1,2
PE,BOM CONSELHO,2602100,0,BRANCA,2,5
PE,BOM CONSELHO,2602100,0,PARDA,3,5
PE,BOM JARDIM,2602209,0,BRANCA,1,4
PE,BOM JARDIM,2602209,0,PARDA,3,4
PE,BONITO,2602308,0,BRANCA,2,2
PE,BREJÃO,2602407,0,BRANCA,2,2
PE,BREJINHO,2602506,0,BRANCA,1,2
PE,BREJINHO,2602506,0,PARDA,1,2
PE,BREJO DA MADRE DE DEUS,2602605,0,BRANCA,5,5
PE,BUENOS AIRES,2602704,0,BRANCA,2,2
PE,BUÍQUE,2602803,0,BRANCA,3,3
PE,CABO DE SANTO AGOSTINHO,2602902,0,BRANCA,5,11
PE,CABO DE SANTO AGOSTINHO,2602902,0,PARDA,4,11
PE,CABO DE SANTO AGOSTINHO,2602902,0,PRETA,2,11
PE,CABROBÓ,2603009,0,BRANCA,1,3
PE,CABROBÓ,2603009,0,PARDA,2,3
PE,CACHOEIRINHA,2603108,0,BRANCA,2,2
PE,CAETÉS,2603207,0,BRANCA,1,2
PE,CAETÉS,2603207,0,PARDA,1,2
PE,CALÇADO,2603306,0,BRANCA,2,2
PE,CALUMBI,2603405,0,BRANCA,1,2
PE,CALUMBI,2603405,0,PARDA,1,2
PE,CAMARAGIBE,2603454,0,BRANCA,3,5
PE,CAMARAGIBE,2603454,0,PARDA,2,5
PE,CAMOCIM DE SÃO FÉLIX,2603504,0,BRANCA,4,4
PE,CAMUTANGA,2603603,0,BRANCA,2,3
PE,CAMUTANGA,2603603,0,PARDA,1,3
PE,CANHOTINHO,2603702,0,BRANCA,1,2
PE,CANHOTINHO,2603702,0,PARDA,1,2
PE,CAPOEIRAS,2603801,0,PARDA,4,5
PE,CAPOEIRAS,2603801,0,PRETA,1,5
PE,CARNAÍBA,2603900,0,PARDA,2,2
PE,CARNAUBEIRA DA PENHA,2603926,0,BRANCA,1,2
PE,CARNAUBEIRA DA PENHA,2603926,0,INDÍGENA,1,2
PE,CARPINA,2604007,0,BRANCA,1,4
PE,CARPINA,2604007,0,PARDA,1,4
PE,CARPINA,2604007,0,PRETA,2,4
PE,CARUARU,2604106,0,BRANCA,4,6
PE,CARUARU,2604106,0,PARDA,2,6
PE,CASINHAS,2604155,0,BRANCA,1,4
PE,CASINHAS,2604155,0,PARDA,3,4
PE,CATENDE,2604205,0,BRANCA,4,6
PE,CATENDE,2604205,0,PARDA,1,6
PE,CATENDE,2604205,0,PRETA,1,6
PE,CEDRO,2604304,0,BRANCA,1,2
PE,CEDRO,2604304,0,PARDA,1,2
PE,CHÃ DE ALEGRIA,2604403,0,BRANCA,2,2
PE,CHÃ GRANDE,2604502,0,BRANCA,2,3
PE,CHÃ GRANDE,2604502,0,PARDA,1,3
PE,CONDADO,2604601,0,BRANCA,3,4
PE,CONDADO,2604601,0,PRETA,1,4
PE,CORRENTES,2604700,0,BRANCA,2,2
PE,CORTÊS,2604809,0,BRANCA,3,4
PE,CORTÊS,2604809,0,PARDA,1,4
PE,CUMARU,2604908,0,PARDA,3,3
PE,CUPIRA,2605004,0,BRANCA,2,3
PE,CUPIRA,2605004,0,PARDA,1,3
PE,CUSTÓDIA,2605103,0,BRANCA,1,2
PE,CUSTÓDIA,2605103,0,PARDA,1,2
PE,DORMENTES,2605152,0,BRANCA,2,2
PE,ESCADA,2605202,0,BRANCA,4,6
PE,ESCADA,2605202,0,PARDA,2,6
PE,EXU,2605301,0,BRANCA,1,2
PE,EXU,2605301,0,PARDA,1,2
PE,FEIRA NOVA,2605400,0,BRANCA,1,2
PE,FEIRA NOVA,2605400,0,PARDA,1,2
PE,FERREIROS,2605509,0,BRANCA,2,2
PE,FLORES,2605608,0,BRANCA,2,3
PE,FLORES,2605608,0,PRETA,1,3
PE,FLORESTA,2605707,0,BRANCA,2,3
PE,FLORESTA,2605707,0,PARDA,1,3
PE,FREI MIGUELINHO,2605806,0,BRANCA,3,3
PE,GAMELEIRA,2605905,0,BRANCA,3,3
PE,GARANHUNS,2606002,0,BRANCA,4,7
PE,GARANHUNS,2606002,0,PARDA,3,7
PE,GLÓRIA DO GOITÁ,2606101,0,BRANCA,3,3
PE,GOIANA,2606200,0,BRANCA,1,4
PE,GOIANA,2606200,0,PARDA,2,4
PE,GOIANA,2606200,0,PRETA,1,4
PE,GRANITO,2606309,0,PARDA,1,2
PE,GRANITO,2606309,0,SEM INFORMAÇÃO,1,2
PE,GRAVATÁ,2606408,0,BRANCA,2,4
PE,GRAVATÁ,2606408,0,PARDA,2,4
PE,IATI,2606507,0,BRANCA,3,4
PE,IATI,2606507,0,PARDA,1,4
PE,IBIMIRIM,2606606,0,PARDA,2,2
PE,IBIRAJUBA,2606705,0,BRANCA,2,2
PE,IGARASSU,2606804,0,BRANCA,3,3
PE,IGUARACI,2606903,0,PARDA,2,2
PE,ILHA DE ITAMARACÁ,2607604,0,BRANCA,4,7
PE,ILHA DE ITAMARACÁ,2607604,0,PARDA,3,7
PE,INAJÁ,2607000,0,PARDA,3,3
PE,INGAZEIRA,2607109,0,PARDA,2,2
PE,IPOJUCA,2607208,0,BRANCA,1,6
PE,IPOJUCA,2607208,0,PARDA,5,6
PE,IPUBI,2607307,0,BRANCA,2,2
PE,ITACURUBA,2607406,0,BRANCA,1,2
PE,ITACURUBA,2607406,0,PARDA,1,2
PE,ITAÍBA,2607505,0,BRANCA,1,2
PE,ITAÍBA,2607505,0,PARDA,1,2
PE,ITAMBÉ,2607653,0,PARDA,3,3
PE,ITAPETIM,2607703,0,BRANCA,1,2
PE,ITAPETIM,2607703,0,PARDA,1,2
PE,ITAPISSUMA,2607752,0,BRANCA,1,2
PE,ITAPISSUMA,2607752,0,PARDA,1,2
PE,ITAQUITINGA,2607802,0,BRANCA,1,7
PE,ITAQUITINGA,2607802,0,PARDA,4,7
PE,ITAQUITINGA,2607802,0,PRETA,2,7
PE,JABOATÃO DOS GUARARAPES,2607901,0,BRANCA,7,11
PE,JABOATÃO DOS GUARARAPES,2607901,0,PARDA,3,11
PE,JABOATÃO DOS GUARARAPES,2607901,0,PRETA,1,11
PE,JAQUEIRA,2607950,0,BRANCA,1,2
PE,JAQUEIRA,2607950,0,PARDA,1,2
PE,JATAÚBA,2608008,0,PARDA,3,3
PE,JATOBÁ,2608057,0,BRANCA,2,3
PE,JATOBÁ,2608057,0,PARDA,1,3
PE,JOÃO ALFREDO,2608107,0,BRANCA,1,2
PE,JOÃO ALFREDO,2608107,0,PRETA,1,2
PE,JOAQUIM NABUCO,2608206,0,BRANCA,1,2
PE,JOAQUIM NABUCO,2608206,0,PARDA,1,2
PE,JUCATI,2608255,0,BRANCA,2,2
PE,JUPI,2608305,0,BRANCA,1,1
PE,JUREMA,2608404,0,BRANCA,2,2
PE,LAGOA DE ITAENGA,2608503,0,PARDA,2,3
PE,LAGOA DE ITAENGA,2608503,0,PRETA,1,3
PE,LAGOA DO CARRO,2608453,0,BRANCA,2,4
PE,LAGOA DO CARRO,2608453,0,PARDA,1,4
PE,LAGOA DO CARRO,2608453,0,PRETA,1,4
PE,LAGOA DO OURO,2608602,0,BRANCA,2,3
PE,LAGOA DO OURO,2608602,0,PARDA,1,3
PE,LAGOA DOS GATOS,2608701,0,BRANCA,3,5
PE,LAGOA DOS GATOS,2608701,0,PARDA,2,5
PE,LAGOA GRANDE,2608750,0,BRANCA,1,2
PE,LAGOA GRANDE,2608750,0,PARDA,1,2
PE,LAJEDO,2608800,0,BRANCA,1,3
PE,LAJEDO,2608800,0,PARDA,1,3
PE,LAJEDO,2608800,0,PRETA,1,3
PE,LIMOEIRO,2608909,0,BRANCA,2,4
PE,LIMOEIRO,2608909,0,PARDA,2,4
PE,MACAPARANA,2609006,0,BRANCA,3,4
PE,MACAPARANA,2609006,0,PARDA,1,4
PE,MACHADOS,2609105,0,BRANCA,2,3
PE,MACHADOS,2609105,0,PARDA,1,3
PE,MANARI,2609154,0,PARDA,2,2
PE,MARAIAL,2609204,0,BRANCA,3,4
PE,MARAIAL,2609204,0,PARDA,1,4
PE,MIRANDIBA,2609303,0,BRANCA,2,4
PE,MIRANDIBA,2609303,0,INDÍGENA,1,4
PE,MIRANDIBA,2609303,0,PRETA,1,4
PE,MOREILÂNDIA,2614303,0,BRANCA,1,2
PE,MOREILÂNDIA,2614303,0,PARDA,1,2
PE,MORENO,2609402,0,BRANCA,2,7
PE,MORENO,2609402,0,PARDA,5,7
PE,NAZARÉ DA MATA,2609501,0,BRANCA,2,4
PE,NAZARÉ DA MATA,2609501,0,PARDA,2,4
PE,OLINDA,2609600,0,BRANCA,5,10
PE,OLINDA,2609600,0,PARDA,3,10
PE,OLINDA,2609600,0,PRETA,2,10
PE,OROBÓ,2609709,0,BRANCA,1,2
PE,OROBÓ,2609709,0,PARDA,1,2
PE,OROCÓ,2609808,0,BRANCA,1,3
PE,OROCÓ,2609808,0,PARDA,2,3
PE,OURICURI,2609907,0,BRANCA,3,5
PE,OURICURI,2609907,0,PARDA,2,5
PE,PALMARES,2610004,0,BRANCA,5,9
PE,PALMARES,2610004,0,PARDA,3,9
PE,PALMARES,2610004,0,PRETA,1,9
PE,PALMEIRINA,2610103,0,BRANCA,2,5
PE,PALMEIRINA,2610103,0,PARDA,3,5
PE,PANELAS,2610202,0,BRANCA,1,2
PE,PANELAS,2610202,0,PARDA,1,2
PE,PARANATAMA,2610301,0,BRANCA,2,4
PE,PARANATAMA,2610301,0,PARDA,2,4
PE,PARNAMIRIM,2610400,0,PARDA,2,2
PE,PASSIRA,2610509,0,BRANCA,2,5
PE,PASSIRA,2610509,0,PARDA,3,5
PE,PAUDALHO,2610608,0,BRANCA,3,4
PE,PAUDALHO,2610608,0,PARDA,1,4
PE,PAULISTA,2610707,0,BRANCA,6,10
PE,PAULISTA,2610707,0,PARDA,4,10
PE,PEDRA,2610806,0,BRANCA,2,2
PE,PESQUEIRA,2610905,0,BRANCA,1,3
PE,PESQUEIRA,2610905,0,INDÍGENA,1,3
PE,PESQUEIRA,2610905,0,PARDA,1,3
PE,PETROLÂNDIA,2611002,0,BRANCA,2,5
PE,PETROLÂNDIA,2611002,0,PARDA,3,5
PE,PETROLINA,2611101,0,BRANCA,2,6
PE,PETROLINA,2611101,0,PARDA,3,6
PE,PETROLINA,2611101,0,PRETA,1,6
PE,POÇÃO,2611200,0,BRANCA,1,2
PE,POÇÃO,2611200,0,PRETA,1,2
PE,POMBOS,2611309,0,BRANCA,5,6
PE,POMBOS,2611309,0,PARDA,1,6
PE,PRIMAVERA,2611408,0,BRANCA,1,4
PE,PRIMAVERA,2611408,0,PARDA,1,4
PE,PRIMAVERA,2611408,0,SEM INFORMAÇÃO,2,4
PE,QUIPAPÁ,2611507,0,BRANCA,2,2
PE,QUIXABA,2611533,0,PARDA,1,2
PE,QUIXABA,2611533,0,PRETA,1,2
PE,RECIFE,2611606,1,BRANCA,9,11
PE,RECIFE,2611606,1,PARDA,1,11
PE,RECIFE,2611606,1,PRETA,1,11
PE,RIACHO DAS ALMAS,2611705,0,BRANCA,2,3
PE,RIACHO DAS ALMAS,2611705,0,PARDA,1,3
PE,RIBEIRÃO,2611804,0,BRANCA,2,4
PE,RIBEIRÃO,2611804,0,PARDA,2,4
PE,RIO FORMOSO,2611903,0,BRANCA,4,4
PE,SAIRÉ,2612000,0,BRANCA,2,2
PE,SALGADINHO,2612109,0,PARDA,2,2
PE,SALGUEIRO,2612208,0,PARDA,4,5
PE,SALGUEIRO,2612208,0,SEM INFORMAÇÃO,1,5
PE,SALOÁ,2612307,0,BRANCA,1,2
PE,SALOÁ,2612307,0,PARDA,1,2
PE,SANHARÓ,2612406,0,BRANCA,1,2
PE,SANHARÓ,2612406,0,PARDA,1,2
PE,SANTA CRUZ,2612455,0,BRANCA,2,2
PE,SANTA CRUZ DA BAIXA VERDE,2612471,0,BRANCA,1,2
PE,SANTA CRUZ DA BAIXA VERDE,2612471,0,PARDA,1,2
PE,SANTA CRUZ DO CAPIBARIBE,2612505,0,BRANCA,1,3
PE,SANTA CRUZ DO CAPIBARIBE,2612505,0,PARDA,2,3
PE,SANTA FILOMENA,2612554,0,BRANCA,2,3
PE,SANTA FILOMENA,2612554,0,PARDA,1,3
PE,SANTA MARIA DA BOA VISTA,2612604,0,PARDA,2,3
PE,SANTA MARIA DA BOA VISTA,2612604,0,PRETA,1,3
PE,SANTA MARIA DO CAMBUCÁ,2612703,0,BRANCA,3,3
PE,SANTA TEREZINHA,2612802,0,BRANCA,1,4
PE,SANTA TEREZINHA,2612802,0,PARDA,3,4
PE,SÃO BENEDITO DO SUL,2612901,0,BRANCA,2,2
PE,SÃO BENTO DO UNA,2613008,0,BRANCA,3,5
PE,SÃO BENTO DO UNA,2613008,0,PARDA,1,5
PE,SÃO BENTO DO UNA,2613008,0,PRETA,1,5
PE,SÃO CAITANO,2613107,0,BRANCA,3,8
PE,SÃO CAITANO,2613107,0,PARDA,5,8
PE,SÃO JOÃO,2613206,0,BRANCA,1,3
PE,SÃO JOÃO,2613206,0,PARDA,2,3
PE,SÃO JOAQUIM DO MONTE,2613305,0,BRANCA,2,3
PE,SÃO JOAQUIM DO MONTE,2613305,0,PARDA,1,3
PE,SÃO JOSÉ DA COROA GRANDE,2613404,0,BRANCA,2,4
PE,SÃO JOSÉ DA COROA GRANDE,2613404,0,PARDA,1,4
PE,SÃO JOSÉ DA COROA GRANDE,2613404,0,PRETA,1,4
PE,SÃO JOSÉ DO BELMONTE,2613503,0,BRANCA,2,3
PE,SÃO JOSÉ DO BELMONTE,2613503,0,PARDA,1,3
PE,SÃO JOSÉ DO EGITO,2613602,0,BRANCA,3,4
PE,SÃO JOSÉ DO EGITO,2613602,0,PARDA,1,4
PE,SÃO LOURENÇO DA MATA,2613701,0,BRANCA,4,7
PE,SÃO LOURENÇO DA MATA,2613701,0,PARDA,3,7
PE,SÃO VICENTE FERRÉR,2613800,0,BRANCA,1,3
PE,SÃO VICENTE FERRÉR,2613800,0,PARDA,1,3
PE,SÃO VICENTE FERRÉR,2613800,0,PRETA,1,3
PE,SERRA TALHADA,2613909,0,BRANCA,1,4
PE,SERRA TALHADA,2613909,0,PARDA,3,4
PE,SERRITA,2614006,0,BRANCA,1,2
PE,SERRITA,2614006,0,PARDA,1,2
PE,SERTÂNIA,2614105,0,BRANCA,2,2
PE,SIRINHAÉM,2614204,0,BRANCA,2,5
PE,SIRINHAÉM,2614204,0,PARDA,2,5
PE,SIRINHAÉM,2614204,0,PRETA,1,5
PE,SOLIDÃO,2614402,0,BRANCA,1,2
PE,SOLIDÃO,2614402,0,PARDA,1,2
PE,SURUBIM,2614501,0,BRANCA,4,7
PE,SURUBIM,2614501,0,PARDA,2,7
PE,SURUBIM,2614501,0,PRETA,1,7
PE,TABIRA,2614600,0,BRANCA,1,3
PE,TABIRA,2614600,0,PARDA,2,3
PE,TACAIMBÓ,2614709,0,BRANCA,1,3
PE,TACAIMBÓ,2614709,0,PARDA,2,3
PE,TACARATU,2614808,0,BRANCA,1,2
PE,TACARATU,2614808,0,PARDA,1,2
PE,TAMANDARÉ,2614857,0,BRANCA,2,5
PE,TAMANDARÉ,2614857,0,PARDA,1,5
PE,TAMANDARÉ,2614857,0,PRETA,2,5
PE,TAQUARITINGA DO NORTE,2615003,0,BRANCA,3,3
PE,TEREZINHA,2615102,0,BRANCA,1,1
PE,TERRA NOVA,2615201,0,BRANCA,1,2
PE,TERRA NOVA,2615201,0,PARDA,1,2
PE,TIMBAÚBA,2615300,0,BRANCA,3,5
PE,TIMBAÚBA,2615300,0,PARDA,1,5
PE,TIMBAÚBA,2615300,0,PRETA,1,5
PE,TORITAMA,2615409,0,BRANCA,1,5
PE,TORITAMA,2615409,0,PARDA,4,5
PE,TRACUNHAÉM,2615508,0,BRANCA,1,3
PE,TRACUNHAÉM,2615508,0,PARDA,1,3
PE,TRACUNHAÉM,2615508,0,PRETA,1,3
PE,TRINDADE,2615607,0,AMARELA,1,3
PE,TRINDADE,2615607,0,BRANCA,1,3
PE,TRINDADE,2615607,0,PARDA,1,3
PE,TRIUNFO,2615706,0,BRANCA,1,3
PE,TRIUNFO,2615706,0,PARDA,2,3
PE,TUPANATINGA,2615805,0,BRANCA,2,4
PE,TUPANATINGA,2615805,0,PARDA,2,4
PE,TUPARETAMA,2615904,0,BRANCA,2,3
PE,TUPARETAMA,2615904,0,PARDA,1,3
PE,VENTUROSA,2616001,0,PARDA,2,2
PE,VERDEJANTE,2616100,0,BRANCA,1,2
PE,VERDEJANTE,2616100,0,PARDA,1,2
PE,VERTENTE DO LÉRIO,2616183,0,BRANCA,2,3
PE,VERTENTE DO LÉRIO,2616183,0,PARDA,1,3
PE,VERTENTES,2616209,0,BRANCA,3,3
PE,VICÊNCIA,2616308,0,PARDA,2,3
PE,VICÊNCIA,2616308,0,PRETA,1,3
PE,VITÓRIA DE SANTO ANTÃO,2616407,0,BRANCA,4,7
PE,VITÓRIA DE SANTO ANTÃO,2616407,0,PARDA,2,7
PE,VITÓRIA DE SANTO ANTÃO,2616407,0,PRETA,1,7
PE,XEXÉU,2616506,0,BRANCA,1,2
PE,XEXÉU,2616506,0,PARDA,1,2
PI,ACAUÃ,2200053,0,BRANCA,2,2
PI,AGRICOLÂNDIA,2200103,0,BRANCA,1,2
PI,AGRICOLÂNDIA,2200103,0,PARDA,1,2
PI,ÁGUA BRANCA,2200202,0,BRANCA,1,5
PI,ÁGUA BRANCA,2200202,0,PARDA,4,5
PI,ALAGOINHA DO PIAUÍ,2200251,0,BRANCA,2,2
PI,ALEGRETE DO PIAUÍ,2200277,0,PARDA,2,2
PI,ALTO LONGÁ,2200301,0,PARDA,2,2
PI,ALTOS,2200400,0,BRANCA,1,3
PI,ALTOS,2200400,0,PARDA,2,3
PI,ALVORADA DO GURGUÉIA,2200459,0,PARDA,2,2
PI,AMARANTE,2200509,0,BRANCA,1,3
PI,AMARANTE,2200509,0,PARDA,1,3
PI,AMARANTE,2200509,0,PRETA,1,3
PI,ANGICAL DO PIAUÍ,2200608,0,PARDA,3,3
PI,ANÍSIO DE ABREU,2200707,0,BRANCA,1,2
PI,ANÍSIO DE ABREU,2200707,0,PARDA,1,2
PI,ANTÔNIO ALMEIDA,2200806,0,BRANCA,1,3
PI,ANTÔNIO ALMEIDA,2200806,0,PARDA,2,3
PI,AROAZES,2200905,0,BRANCA,1,2
PI,AROAZES,2200905,0,PARDA,1,2
PI,AROEIRAS DO ITAIM,2200954,0,BRANCA,1,2
PI,AROEIRAS DO ITAIM,2200954,0,PARDA,1,2
PI,ARRAIAL,2201002,0,PARDA,2,2
PI,ASSUNÇÃO DO PIAUÍ,2201051,0,BRANCA,2,2
PI,AVELINO LOPES,2201101,0,PARDA,2,2
PI,BAIXA GRANDE DO RIBEIRO,2201150,0,PARDA,1,3
PI,BAIXA GRANDE DO RIBEIRO,2201150,0,PRETA,2,3
PI,BARRA D'ALCÂNTARA,2201176,0,BRANCA,1,2
PI,BARRA D'ALCÂNTARA,2201176,0,SEM INFORMAÇÃO,1,2
PI,BARRAS,2201200,0,PARDA,5,6
PI,BARRAS,2201200,0,PRETA,1,6
PI,BARREIRAS DO PIAUÍ,2201309,0,BRANCA,2,2
PI,BARRO DURO,2201408,0,BRANCA,1,4
PI,BARRO DURO,2201408,0,PARDA,3,4
PI,BATALHA,2201507,0,PARDA,2,2
PI,BELA VISTA DO PIAUÍ,2201556,0,BRANCA,2,2
PI,BELÉM DO PIAUÍ,2201572,0,BRANCA,1,3
PI,BELÉM DO PIAUÍ,2201572,0,PARDA,2,3
PI,BENEDITINOS,2201606,0,PARDA,1,2
PI,BENEDITINOS,2201606,0,SEM INFORMAÇÃO,1,2
PI,BERTOLÍNIA,2201705,0,BRANCA,1,2
PI,BERTOLÍNIA,2201705,0,PARDA,1,2
PI,BETÂNIA DO PIAUÍ,2201739,0,BRANCA,3,4
PI,BETÂNIA DO PIAUÍ,2201739,0,PARDA,1,4
PI,BOA HORA,2201770,0,PARDA,3,3
PI,BOCAINA,2201804,0,BRANCA,1,2
PI,BOCAINA,2201804,0,PARDA,1,2
PI,BOM JESUS,2201903,0,BRANCA,2,3
PI,BOM JESUS,2201903,0,PARDA,1,3
PI,BOM PRINCÍPIO DO PIAUÍ,2201919,0,BRANCA,1,4
PI,BOM PRINCÍPIO DO PIAUÍ,2201919,0,PARDA,3,4
PI,BONFIM DO PIAUÍ,2201929,0,PARDA,2,2
PI,BOQUEIRÃO DO PIAUÍ,2201945,0,PARDA,3,3
PI,BRASILEIRA,2201960,0,BRANCA,1,2
PI,BRASILEIRA,2201960,0,PARDA,1,2
PI,BREJO DO PIAUÍ,2201988,0,BRANCA,2,3
PI,BREJO DO PIAUÍ,2201988,0,PRETA,1,3
PI,BURITI DOS LOPES,2202000,0,BRANCA,1,2
PI,BURITI DOS LOPES,2202000,0,PARDA,1,2
PI,BURITI DOS MONTES,2202026,0,PARDA,1,2
PI,BURITI DOS MONTES,2202026,0,PRETA,1,2
PI,CABECEIRAS DO PIAUÍ,2202059,0,PARDA,2,3
PI,CABECEIRAS DO PIAUÍ,2202059,0,PRETA,1,3
PI,CAJAZEIRAS DO PIAUÍ,2202075,0,BRANCA,1,2
PI,CAJAZEIRAS DO PIAUÍ,2202075,0,PRETA,1,2
PI,CAJUEIRO DA PRAIA,2202083,0,PARDA,5,5
PI,CALDEIRÃO GRANDE DO PIAUÍ,2202091,0,BRANCA,1,2
PI,CALDEIRÃO GRANDE DO PIAUÍ,2202091,0,PARDA,1,2
PI,CAMPINAS DO PIAUÍ,2202109,0,BRANCA,1,3
PI,CAMPINAS DO PIAUÍ,2202109,0,PARDA,2,3
PI,CAMPO ALEGRE DO FIDALGO,2202117,0,PARDA,4,5
PI,CAMPO ALEGRE DO FIDALGO,2202117,0,PRETA,1,5
PI,CAMPO GRANDE DO PIAUÍ,2202133,0,BRANCA,1,2
PI,CAMPO GRANDE DO PIAUÍ,2202133,0,PARDA,1,2
PI,CAMPO LARGO DO PIAUÍ,2202174,0,AMARELA,1,2
PI,CAMPO LARGO DO PIAUÍ,2202174,0,PARDA,1,2
PI,CAMPO MAIOR,2202208,0,PARDA,5,5
PI,CANAVIEIRA,2202251,0,BRANCA,2,5
PI,CANAVIEIRA,2202251,0,PARDA,3,5
PI,CANTO DO BURITI,2202307,0,BRANCA,1,2
PI,CANTO DO BURITI,2202307,0,PARDA,1,2
PI,CAPITÃO DE CAMPOS,2202406,0,PARDA,2,2
PI,CAPITÃO GERVÁSIO OLIVEIRA,2202455,0,BRANCA,2,2
PI,CARACOL,2202505,0,BRANCA,2,3
PI,CARACOL,2202505,0,PARDA,1,3
PI,CARAÚBAS DO PIAUÍ,2202539,0,BRANCA,1,2
PI,CARAÚBAS DO PIAUÍ,2202539,0,PARDA,1,2
PI,CARIDADE DO PIAUÍ,2202554,0,BRANCA,1,1
PI,CASTELO DO PIAUÍ,2202604,0,BRANCA,1,2
PI,CASTELO DO PIAUÍ,2202604,0,PARDA,1,2
PI,CAXINGÓ,2202653,0,BRANCA,1,2
PI,CAXINGÓ,2202653,0,PARDA,1,2
PI,COCAL,2202703,0,BRANCA,1,3
PI,COCAL,2202703,0,PARDA,2,3
PI,COCAL DE TELHA,2202711,0,PARDA,2,2
PI,COCAL DOS ALVES,2202729,0,PARDA,2,2
PI,COIVARAS,2202737,0,PARDA,2,2
PI,COLÔNIA DO GURGUÉIA,2202752,0,BRANCA,1,4
PI,COLÔNIA DO GURGUÉIA,2202752,0,PARDA,3,4
PI,COLÔNIA DO PIAUÍ,2202778,0,BRANCA,2,2
PI,CONCEIÇÃO DO CANINDÉ,2202802,0,BRANCA,1,3
