sigla_uf,nome_municipio,codigo_ibge,descricao_sexo,capital,n,candidaturas
BA,DOM MACEDO COSTA,2910206,MASCULINO,0,2,2
BA,ELÍSIO MEDRADO,2910305,MASCULINO,0,3,3
BA,ENCRUZILHADA,2910404,MASCULINO,0,3,3
BA,ENTRE RIOS,2910503,MASCULINO,0,6,6
BA,ÉRICO CARDOSO,2900504,MASCULINO,0,2,2
BA,ESPLANADA,2910602,MASCULINO,0,3,3
BA,EUCLIDES DA CUNHA,2910701,FEMININO,0,1,1
BA,EUCLIDES DA CUNHA,2910701,MASCULINO,0,2,2
BA,EUNÁPOLIS,2910727,FEMININO,0,2,2
BA,EUNÁPOLIS,2910727,MASCULINO,0,3,3
BA,FÁTIMA,2910750,MASCULINO,0,2,2
BA,FEIRA DA MATA,2910776,FEMININO,0,1,1
BA,FEIRA DA MATA,2910776,MASCULINO,0,1,1
BA,FEIRA DE SANTANA,2910800,FEMININO,0,2,2
BA,FEIRA DE SANTANA,2910800,MASCULINO,0,8,8
BA,FILADÉLFIA,2910859,MASCULINO,0,4,4
BA,FIRMINO ALVES,2910909,FEMININO,0,2,2
BA,FIRMINO ALVES,2910909,MASCULINO,0,2,2
BA,FLORESTA AZUL,2911006,FEMININO,0,1,1
BA,FLORESTA AZUL,2911006,MASCULINO,0,1,1
BA,FORMOSA DO RIO PRETO,2911105,MASCULINO,0,3,3
BA,GANDU,2911204,MASCULINO,0,3,3
BA,GAVIÃO,2911253,MASCULINO,0,3,3
BA,GENTIO DO OURO,2911303,MASCULINO,0,2,2
BA,GLÓRIA,2911402,MASCULINO,0,3,3
BA,GONGOGI,2911501,MASCULINO,0,4,4
BA,GOVERNADOR MANGABEIRA,2911600,FEMININO,0,1,1
BA,GOVERNADOR MANGABEIRA,2911600,MASCULINO,0,3,3
BA,GUAJERU,2911659,FEMININO,0,1,1
BA,GUAJERU,2911659,MASCULINO,0,1,1
BA,GUANAMBI,2911709,FEMININO,0,1,1
BA,GUANAMBI,2911709,MASCULINO,0,2,2
BA,GUARATINGA,2911808,FEMININO,0,1,1
BA,GUARATINGA,2911808,MASCULINO,0,4,4
BA,HELIÓPOLIS,2911857,MASCULINO,0,2,2
BA,IAÇU,2911907,MASCULINO,0,4,4
BA,IBIASSUCÊ,2912004,FEMININO,0,1,1
BA,IBIASSUCÊ,2912004,MASCULINO,0,3,3
BA,IBICARAÍ,2912103,FEMININO,0,1,1
BA,IBICARAÍ,2912103,MASCULINO,0,4,4
BA,IBICOARA,2912202,MASCULINO,0,2,2
BA,IBICUÍ,2912301,MASCULINO,0,2,2
BA,IBIPEBA,2912400,MASCULINO,0,3,3
BA,IBIPITANGA,2912509,MASCULINO,0,2,2
BA,IBIQUERA,2912608,MASCULINO,0,2,2
BA,IBIRAPITANGA,2912707,MASCULINO,0,2,2
BA,IBIRAPUÃ,2912806,MASCULINO,0,3,3
BA,IBIRATAIA,2912905,FEMININO,0,2,2
BA,IBIRATAIA,2912905,MASCULINO,0,2,2
BA,IBITIARA,2913002,MASCULINO,0,2,2
BA,IBITITÁ,2913101,FEMININO,0,1,1
BA,IBITITÁ,2913101,MASCULINO,0,1,1
BA,IBOTIRAMA,2913200,MASCULINO,0,2,2
BA,ICHU,2913309,MASCULINO,0,3,3
BA,IGAPORÃ,2913408,MASCULINO,0,2,2
BA,IGRAPIÚNA,2913457,MASCULINO,0,4,4
BA,IGUAÍ,2913507,MASCULINO,0,3,3
BA,ILHÉUS,2913606,FEMININO,0,1,1
BA,ILHÉUS,2913606,MASCULINO,0,7,7
BA,INHAMBUPE,2913705,MASCULINO,0,3,3
BA,IPECAETÁ,2913804,FEMININO,0,1,1
BA,IPECAETÁ,2913804,MASCULINO,0,2,2
BA,IPIAÚ,2913903,FEMININO,0,2,2
BA,IPIAÚ,2913903,MASCULINO,0,6,6
BA,IPIRÁ,2914000,MASCULINO,0,3,3
BA,IPUPIARA,2914109,MASCULINO,0,2,2
BA,IRAJUBA,2914208,MASCULINO,0,2,2
BA,IRAMAIA,2914307,FEMININO,0,1,1
BA,IRAMAIA,2914307,MASCULINO,0,2,2
BA,IRAQUARA,2914406,FEMININO,0,1,1
BA,IRAQUARA,2914406,MASCULINO,0,1,1
BA,IRARÁ,2914505,FEMININO,0,1,1
BA,IRARÁ,2914505,MASCULINO,0,4,4
BA,IRECÊ,2914604,MASCULINO,0,4,4
BA,ITABELA,2914653,MASCULINO,0,2,2
BA,ITABERABA,2914703,MASCULINO,0,4,4
BA,ITABUNA,2914802,FEMININO,0,1,1
BA,ITABUNA,2914802,MASCULINO,0,10,10
BA,ITACARÉ,2914901,FEMININO,0,1,1
BA,ITACARÉ,2914901,MASCULINO,0,4,4
BA,ITAETÉ,2915007,MASCULINO,0,2,2
BA,ITAGI,2915106,MASCULINO,0,3,3
BA,ITAGIBÁ,2915205,FEMININO,0,3,3
BA,ITAGIBÁ,2915205,MASCULINO,0,3,3
BA,ITAGIMIRIM,2915304,FEMININO,0,1,1
BA,ITAGIMIRIM,2915304,MASCULINO,0,2,2
BA,ITAGUAÇU DA BAHIA,2915353,MASCULINO,0,3,3
BA,ITAJU DO COLÔNIA,2915403,MASCULINO,0,2,2
BA,ITAJUÍPE,2915502,FEMININO,0,1,1
BA,ITAJUÍPE,2915502,MASCULINO,0,2,2
BA,ITAMARAJU,2915601,FEMININO,0,1,1
BA,ITAMARAJU,2915601,MASCULINO,0,5,5
BA,ITAMARI,2915700,MASCULINO,0,2,2
BA,ITAMBÉ,2915809,FEMININO,0,2,2
BA,ITAMBÉ,2915809,MASCULINO,0,3,3
BA,ITANAGRA,2915908,FEMININO,0,1,1
BA,ITANAGRA,2915908,MASCULINO,0,3,3
BA,ITANHÉM,2916005,FEMININO,0,1,1
BA,ITANHÉM,2916005,MASCULINO,0,2,2
BA,ITAPARICA,2916104,FEMININO,0,1,1
BA,ITAPARICA,2916104,MASCULINO,0,2,2
BA,ITAPÉ,2916203,MASCULINO,0,2,2
BA,ITAPEBI,2916302,MASCULINO,0,3,3
BA,ITAPETINGA,2916401,MASCULINO,0,5,5
BA,ITAPICURU,2916500,MASCULINO,0,2,2
BA,ITAPITANGA,2916609,MASCULINO,0,3,3
BA,ITAQUARA,2916708,MASCULINO,0,3,3
BA,ITARANTIM,2916807,MASCULINO,0,4,4
BA,ITATIM,2916856,FEMININO,0,1,1
BA,ITATIM,2916856,MASCULINO,0,1,1
BA,ITIRUÇU,2916906,FEMININO,0,1,1
BA,ITIRUÇU,2916906,MASCULINO,0,1,1
BA,ITIÚBA,2917003,FEMININO,0,1,1
BA,ITIÚBA,2917003,MASCULINO,0,2,2
BA,ITORORÓ,2917102,MASCULINO,0,3,3
BA,ITUAÇU,2917201,MASCULINO,0,4,4
BA,ITUBERÁ,2917300,MASCULINO,0,3,3
BA,IUIU,2917334,FEMININO,0,1,1
BA,IUIU,2917334,MASCULINO,0,1,1
BA,JABORANDI,2917359,FEMININO,0,1,1
BA,JABORANDI,2917359,MASCULINO,0,1,1
BA,JACARACI,2917409,MASCULINO,0,2,2
BA,JACOBINA,2917508,FEMININO,0,1,1
BA,JACOBINA,2917508,MASCULINO,0,2,2
BA,JAGUAQUARA,2917607,FEMININO,0,1,1
BA,JAGUAQUARA,2917607,MASCULINO,0,3,3
BA,JAGUARARI,2917706,MASCULINO,0,2,2
BA,JAGUARIPE,2917805,MASCULINO,0,2,2
BA,JANDAÍRA,2917904,MASCULINO,0,3,3
BA,JEQUIÉ,2918001,FEMININO,0,1,1
BA,JEQUIÉ,2918001,MASCULINO,0,5,5
BA,JEREMOABO,2918100,FEMININO,0,1,1
BA,JEREMOABO,2918100,MASCULINO,0,1,1
BA,JIQUIRIÇÁ,2918209,MASCULINO,0,2,2
BA,JITAÚNA,2918308,FEMININO,0,1,1
BA,JITAÚNA,2918308,MASCULINO,0,1,1
BA,JOÃO DOURADO,2918357,MASCULINO,0,2,2
BA,JUAZEIRO,2918407,FEMININO,0,1,1
BA,JUAZEIRO,2918407,MASCULINO,0,5,5
BA,JUCURUÇU,2918456,MASCULINO,0,2,2
BA,JUSSARA,2918506,MASCULINO,0,2,2
BA,JUSSARI,2918555,MASCULINO,0,2,2
BA,JUSSIAPE,2918605,MASCULINO,0,3,3
BA,LAFAIETE COUTINHO,2918704,MASCULINO,0,2,2
BA,LAGOA REAL,2918803,MASCULINO,0,2,2
BA,LAJE,2918902,MASCULINO,0,3,3
BA,LAJEDÃO,2919009,MASCULINO,0,3,3
BA,LAJEDINHO,2919058,MASCULINO,0,2,2
BA,LAJEDO DO TABOCAL,2918753,MASCULINO,0,3,3
BA,LAMARÃO,2919108,FEMININO,0,1,1
BA,LAMARÃO,2919108,MASCULINO,0,2,2
BA,LAPÃO,2919157,MASCULINO,0,2,2
BA,LAURO DE FREITAS,2919207,FEMININO,0,2,2
BA,LAURO DE FREITAS,2919207,MASCULINO,0,4,4
BA,LENÇÓIS,2919306,FEMININO,0,2,2
BA,LENÇÓIS,2919306,MASCULINO,0,1,1
BA,LICÍNIO DE ALMEIDA,2919405,MASCULINO,0,1,1
BA,LIVRAMENTO DE NOSSA SENHORA,2919504,MASCULINO,0,3,3
BA,LUÍS EDUARDO MAGALHÃES,2919553,MASCULINO,0,3,3
BA,MACAJUBA,2919603,MASCULINO,0,2,2
BA,MACARANI,2919702,FEMININO,0,1,1
BA,MACARANI,2919702,MASCULINO,0,3,3
BA,MACAÚBAS,2919801,MASCULINO,0,3,3
BA,MACURURÉ,2919900,FEMININO,0,1,1
BA,MACURURÉ,2919900,MASCULINO,0,2,2
BA,MADRE DE DEUS,2919926,MASCULINO,0,2,2
BA,MAETINGA,2919959,FEMININO,0,1,1
BA,MAETINGA,2919959,MASCULINO,0,1,1
BA,MAIQUINIQUE,2920007,MASCULINO,0,2,2
BA,MAIRI,2920106,MASCULINO,0,2,2
BA,MALHADA,2920205,MASCULINO,0,2,2
BA,MALHADA DE PEDRAS,2920304,FEMININO,0,1,1
BA,MALHADA DE PEDRAS,2920304,MASCULINO,0,1,1
BA,MANOEL VITORINO,2920403,FEMININO,0,2,2
BA,MANOEL VITORINO,2920403,MASCULINO,0,2,2
BA,MANSIDÃO,2920452,MASCULINO,0,4,4
BA,MARACÁS,2920502,MASCULINO,0,4,4
BA,MARAGOGIPE,2920601,MASCULINO,0,6,6
BA,MARAÚ,2920700,FEMININO,0,1,1
BA,MARAÚ,2920700,MASCULINO,0,2,2
BA,MARCIONÍLIO SOUZA,2920809,MASCULINO,0,4,4
BA,MASCOTE,2920908,MASCULINO,0,3,3
BA,MATA DE SÃO JOÃO,2921005,FEMININO,0,1,1
BA,MATA DE SÃO JOÃO,2921005,MASCULINO,0,3,3
BA,MATINA,2921054,FEMININO,0,1,1
BA,MATINA,2921054,MASCULINO,0,1,1
BA,MEDEIROS NETO,2921104,FEMININO,0,1,1
BA,MEDEIROS NETO,2921104,MASCULINO,0,3,3
BA,MIGUEL CALMON,2921203,MASCULINO,0,3,3
BA,MILAGRES,2921302,MASCULINO,0,3,3
BA,MIRANGABA,2921401,FEMININO,0,1,1
BA,MIRANGABA,2921401,MASCULINO,0,4,4
BA,MIRANTE,2921450,MASCULINO,0,2,2
BA,MONTE SANTO,2921500,FEMININO,0,1,1
BA,MONTE SANTO,2921500,MASCULINO,0,1,1
BA,MORPARÁ,2921609,MASCULINO,0,2,2
BA,MORRO DO CHAPÉU,2921708,FEMININO,0,3,3
BA,MORRO DO CHAPÉU,2921708,MASCULINO,0,1,1
BA,MORTUGABA,2921807,MASCULINO,0,2,2
BA,MUCUGÊ,2921906,FEMININO,0,2,2
BA,MUCUGÊ,2921906,MASCULINO,0,1,1
BA,MUCURI,2922003,FEMININO,0,1,1
BA,MUCURI,2922003,MASCULINO,0,6,6
BA,MULUNGU DO MORRO,2922052,MASCULINO,0,2,2
BA,MUNDO NOVO,2922102,MASCULINO,0,2,2
BA,MUNIZ FERREIRA,2922201,MASCULINO,0,2,2
BA,MUQUÉM DO SÃO FRANCISCO,2922250,FEMININO,0,1,1
BA,MUQUÉM DO SÃO FRANCISCO,2922250,MASCULINO,0,1,1
BA,MURITIBA,2922300,FEMININO,0,2,2
BA,MURITIBA,2922300,MASCULINO,0,2,2
BA,MUTUÍPE,2922409,MASCULINO,0,4,4
BA,NAZARÉ,2922508,FEMININO,0,2,2
BA,NAZARÉ,2922508,MASCULINO,0,3,3
BA,NILO PEÇANHA,2922607,FEMININO,0,2,2
BA,NILO PEÇANHA,2922607,MASCULINO,0,1,1
BA,NORDESTINA,2922656,FEMININO,0,1,1
BA,NORDESTINA,2922656,MASCULINO,0,4,4
BA,NOVA CANAÃ,2922706,FEMININO,0,2,2
BA,NOVA CANAÃ,2922706,MASCULINO,0,3,3
BA,NOVA FÁTIMA,2922730,MASCULINO,0,2,2
BA,NOVA IBIÁ,2922755,MASCULINO,0,2,2
BA,NOVA ITARANA,2922805,MASCULINO,0,2,2
BA,NOVA REDENÇÃO,2922854,FEMININO,0,1,1
BA,NOVA REDENÇÃO,2922854,MASCULINO,0,3,3
BA,NOVA SOURE,2922904,MASCULINO,0,4,4
BA,NOVA VIÇOSA,2923001,FEMININO,0,3,3
BA,NOVA VIÇOSA,2923001,MASCULINO,0,2,2
BA,NOVO HORIZONTE,2923035,MASCULINO,0,2,2
BA,NOVO TRIUNFO,2923050,MASCULINO,0,2,2
BA,OLINDINA,2923100,MASCULINO,0,3,3
BA,OLIVEIRA DOS BREJINHOS,2923209,MASCULINO,0,2,2
BA,OURIÇANGAS,2923308,MASCULINO,0,2,2
BA,OUROLÂNDIA,2923357,FEMININO,0,1,1
BA,OUROLÂNDIA,2923357,MASCULINO,0,1,1
BA,PALMAS DE MONTE ALTO,2923407,MASCULINO,0,4,4
BA,PALMEIRAS,2923506,MASCULINO,0,4,4
BA,PARAMIRIM,2923605,MASCULINO,0,3,3
BA,PARATINGA,2923704,FEMININO,0,1,1
BA,PARATINGA,2923704,MASCULINO,0,1,1
BA,PARIPIRANGA,2923803,MASCULINO,0,2,2
BA,PAU BRASIL,2923902,FEMININO,0,1,1
BA,PAU BRASIL,2923902,MASCULINO,0,3,3
BA,PAULO AFONSO,2924009,MASCULINO,0,6,6
BA,PÉ DE SERRA,2924058,MASCULINO,0,3,3
BA,PEDRÃO,2924108,MASCULINO,0,2,2
BA,PEDRO ALEXANDRE,2924207,MASCULINO,0,2,2
BA,PIATÃ,2924306,MASCULINO,0,2,2
BA,PILÃO ARCADO,2924405,MASCULINO,0,2,2
BA,PINDAÍ,2924504,MASCULINO,0,2,2
BA,PINDOBAÇU,2924603,MASCULINO,0,3,3
BA,PINTADAS,2924652,MASCULINO,0,2,2
BA,PIRAÍ DO NORTE,2924678,MASCULINO,0,2,2
BA,PIRIPÁ,2924702,FEMININO,0,1,1
BA,PIRIPÁ,2924702,MASCULINO,0,2,2
BA,PIRITIBA,2924801,MASCULINO,0,2,2
BA,PLANALTINO,2924900,MASCULINO,0,2,2
BA,PLANALTO,2925006,MASCULINO,0,4,4
BA,POÇÕES,2925105,FEMININO,0,2,2
BA,POÇÕES,2925105,MASCULINO,0,4,4
BA,POJUCA,2925204,MASCULINO,0,5,5
BA,PONTO NOVO,2925253,MASCULINO,0,2,2
BA,PORTO SEGURO,2925303,FEMININO,0,1,1
BA,PORTO SEGURO,2925303,MASCULINO,0,5,5
BA,POTIRAGUÁ,2925402,MASCULINO,0,2,2
BA,PRADO,2925501,MASCULINO,0,4,4
BA,PRESIDENTE DUTRA,2925600,MASCULINO,0,2,2
BA,PRESIDENTE JÂNIO QUADROS,2925709,FEMININO,0,1,1
BA,PRESIDENTE JÂNIO QUADROS,2925709,MASCULINO,0,2,2
BA,PRESIDENTE TANCREDO NEVES,2925758,FEMININO,0,1,1
BA,PRESIDENTE TANCREDO NEVES,2925758,MASCULINO,0,4,4
BA,QUEIMADAS,2925808,MASCULINO,0,2,2
BA,QUINJINGUE,2925907,MASCULINO,0,2,2
BA,QUIXABEIRA,2925931,MASCULINO,0,2,2
BA,RAFAEL JAMBEIRO,2925956,FEMININO,0,2,2
BA,RAFAEL JAMBEIRO,2925956,MASCULINO,0,2,2
BA,REMANSO,2926004,MASCULINO,0,3,3
BA,RETIROLÂNDIA,2926103,MASCULINO,0,2,2
BA,RIACHÃO DAS NEVES,2926202,MASCULINO,0,2,2
BA,RIACHÃO DO JACUÍPE,2926301,MASCULINO,0,3,3
BA,RIACHO DE SANTANA,2926400,FEMININO,0,1,1
BA,RIACHO DE SANTANA,2926400,MASCULINO,0,2,2
BA,RIBEIRA DO AMPARO,2926509,FEMININO,0,2,2
BA,RIBEIRA DO AMPARO,2926509,MASCULINO,0,2,2
BA,RIBEIRA DO POMBAL,2926608,FEMININO,0,1,1
BA,RIBEIRA DO POMBAL,2926608,MASCULINO,0,1,1
BA,RIBEIRÃO DO LARGO,2926657,FEMININO,0,1,1
BA,RIBEIRÃO DO LARGO,2926657,MASCULINO,0,2,2
BA,RIO DE CONTAS,2926707,MASCULINO,0,2,2
BA,RIO DO ANTÔNIO,2926806,MASCULINO,0,3,3
BA,RIO DO PIRES,2926905,MASCULINO,0,2,2
BA,RIO REAL,2927002,MASCULINO,0,4,4
BA,RODELAS,2927101,MASCULINO,0,2,2
BA,RUY BARBOSA,2927200,FEMININO,0,1,1
BA,RUY BARBOSA,2927200,MASCULINO,0,2,2
BA,SALINAS DA MARGARIDA,2927309,FEMININO,0,1,1
BA,SALINAS DA MARGARIDA,2927309,MASCULINO,0,5,5
BA,SALVADOR,2927408,FEMININO,1,2,2
BA,SALVADOR,2927408,MASCULINO,1,7,7
BA,SANTA BÁRBARA,2927507,MASCULINO,0,3,3
BA,SANTA BRÍGIDA,2927606,FEMININO,0,1,1
BA,SANTA BRÍGIDA,2927606,MASCULINO,0,2,2
BA,SANTA CRUZ CABRÁLIA,2927705,MASCULINO,0,7,7
BA,SANTA CRUZ DA VITÓRIA,2927804,MASCULINO,0,4,4
BA,SANTA INÊS,2927903,MASCULINO,0,2,2
BA,SANTA LUZIA,2928059,MASCULINO,0,4,4
BA,SANTA MARIA DA VITÓRIA,2928109,MASCULINO,0,4,4
BA,SANTA RITA DE CÁSSIA,2928406,MASCULINO,0,3,3
BA,SANTA TEREZINHA,2928505,MASCULINO,0,4,4
BA,SANTALUZ,2928000,FEMININO,0,1,1
BA,SANTALUZ,2928000,MASCULINO,0,2,2
BA,SANTANA,2928208,MASCULINO,0,3,3
BA,SANTANÓPOLIS,2928307,MASCULINO,0,2,2
BA,SANTO AMARO,2928604,FEMININO,0,1,1
BA,SANTO AMARO,2928604,MASCULINO,0,2,2
BA,SANTO ANTÔNIO DE JESUS,2928703,FEMININO,0,1,1
BA,SANTO ANTÔNIO DE JESUS,2928703,MASCULINO,0,6,6
BA,SANTO ESTEVÃO,2928802,MASCULINO,0,3,3
BA,SÃO DESIDÉRIO,2928901,MASCULINO,0,2,2
BA,SÃO DOMINGOS,2928950,MASCULINO,0,2,2
BA,SÃO FELIPE,2929107,MASCULINO,0,2,2
BA,SÃO FÉLIX,2929008,MASCULINO,0,3,3
BA,SÃO FÉLIX DO CORIBE,2929057,MASCULINO,0,3,3
BA,SÃO FRANCISCO DO CONDE,2929206,FEMININO,0,1,1
BA,SÃO FRANCISCO DO CONDE,2929206,MASCULINO,0,1,1
BA,SÃO GABRIEL,2929255,MASCULINO,0,3,3
BA,SÃO GONÇALO DOS CAMPOS,2929305,MASCULINO,0,5,5
BA,SÃO JOSÉ DA VITÓRIA,2929354,MASCULINO,0,2,2
BA,SÃO JOSÉ DO JACUÍPE,2929370,FEMININO,0,1,1
BA,SÃO JOSÉ DO JACUÍPE,2929370,MASCULINO,0,2,2
BA,SÃO MIGUEL DAS MATAS,2929404,FEMININO,0,1,1
BA,SÃO MIGUEL DAS MATAS,2929404,MASCULINO,0,3,3
BA,SÃO SEBASTIÃO DO PASSÉ,2929503,FEMININO,0,2,2
BA,SÃO SEBASTIÃO DO PASSÉ,2929503,MASCULINO,0,3,3
BA,SAPEAÇU,2929602,MASCULINO,0,5,5
BA,SÁTIRO DIAS,2929701,MASCULINO,0,3,3
BA,SAUBARA,2929750,FEMININO,0,1,1
BA,SAUBARA,2929750,MASCULINO,0,2,2
BA,SAÚDE,2929800,MASCULINO,0,3,3
BA,SEABRA,2929909,FEMININO,0,1,1
BA,SEABRA,2929909,MASCULINO,0,2,2
BA,SEBASTIÃO LARANJEIRAS,2930006,FEMININO,0,1,1
BA,SEBASTIÃO LARANJEIRAS,2930006,MASCULINO,0,1,1
BA,SENHOR DO BONFIM,2930105,FEMININO,0,1,1
BA,SENHOR DO BONFIM,2930105,MASCULINO,0,3,3
BA,SENTO SÉ,2930204,FEMININO,0,1,1
BA,SENTO SÉ,2930204,MASCULINO,0,1,1
BA,SERRA DO RAMALHO,2930154,MASCULINO,0,5,5
BA,SERRA DOURADA,2930303,MASCULINO,0,2,2
BA,SERRA PRETA,2930402,MASCULINO,0,4,4
BA,SERRINHA,2930501,FEMININO,0,3,3
BA,SERRINHA,2930501,MASCULINO,0,2,2
BA,SERROLÂNDIA,2930600,MASCULINO,0,2,2
BA,SIMÕES FILHO,2930709,FEMININO,0,1,1
BA,SIMÕES FILHO,2930709,MASCULINO,0,6,6
BA,SÍTIO DO MATO,2930758,FEMININO,0,2,2
BA,SÍTIO DO MATO,2930758,MASCULINO,0,1,1
BA,SÍTIO DO QUINTO,2930766,MASCULINO,0,2,2
BA,SOBRADINHO,2930774,MASCULINO,0,5,5
BA,SOUTO SOARES,2930808,MASCULINO,0,2,2
BA,TABOCAS DO BREJO VELHO,2930907,FEMININO,0,1,1
BA,TABOCAS DO BREJO VELHO,2930907,MASCULINO,0,1,1
BA,TANHAÇU,2931004,MASCULINO,0,4,4
BA,TANQUE NOVO,2931053,MASCULINO,0,2,2
BA,TANQUINHO,2931103,MASCULINO,0,2,2
BA,TAPEROÁ,2931202,FEMININO,0,1,1
BA,TAPEROÁ,2931202,MASCULINO,0,2,2
BA,TAPIRAMUTÁ,2931301,MASCULINO,0,2,2
BA,TEIXEIRA DE FREITAS,2931350,FEMININO,0,1,1
BA,TEIXEIRA DE FREITAS,2931350,MASCULINO,0,7,7
BA,TEODORO SAMPAIO,2931400,MASCULINO,0,2,2
BA,TEOFILÂNDIA,2931509,MASCULINO,0,3,3
BA,TEOLÂNDIA,2931608,FEMININO,0,1,1
BA,TEOLÂNDIA,2931608,MASCULINO,0,1,1
BA,TERRA NOVA,2931707,FEMININO,0,1,1
BA,TERRA NOVA,2931707,MASCULINO,0,3,3
BA,TREMEDAL,2931806,MASCULINO,0,4,4
BA,TUCANO,2931905,FEMININO,0,1,1
BA,TUCANO,2931905,MASCULINO,0,6,6
BA,UAUÁ,2932002,MASCULINO,0,4,4
BA,UBAÍRA,2932101,MASCULINO,0,3,3
BA,UBAITABA,2932200,FEMININO,0,1,1
BA,UBAITABA,2932200,MASCULINO,0,4,4
BA,UBATÃ,2932309,MASCULINO,0,3,3
BA,UIBAÍ,2932408,MASCULINO,0,3,3
BA,UMBURANAS,2932457,MASCULINO,0,4,4
BA,UNA,2932507,FEMININO,0,1,1
BA,UNA,2932507,MASCULINO,0,3,3
BA,URANDI,2932606,FEMININO,0,1,1
BA,URANDI,2932606,MASCULINO,0,2,2
BA,URUÇUCA,2932705,FEMININO,0,1,1
BA,URUÇUCA,2932705,MASCULINO,0,2,2
BA,UTINGA,2932804,MASCULINO,0,3,3
BA,VALENÇA,2932903,FEMININO,0,1,1
BA,VALENÇA,2932903,MASCULINO,0,5,5
BA,VALENTE,2933000,MASCULINO,0,4,4
BA,VÁRZEA DA ROÇA,2933059,MASCULINO,0,2,2
BA,VÁRZEA DO POÇO,2933109,FEMININO,0,1,1
BA,VÁRZEA DO POÇO,2933109,MASCULINO,0,1,1
BA,VÁRZEA NOVA,2933158,FEMININO,0,1,1
BA,VÁRZEA NOVA,2933158,MASCULINO,0,1,1
BA,VARZEDO,2933174,MASCULINO,0,2,2
BA,VERA CRUZ,2933208,FEMININO,0,1,1
BA,VERA CRUZ,2933208,MASCULINO,0,3,3
BA,VEREDA,2933257,MASCULINO,0,2,2
BA,VITÓRIA DA CONQUISTA,2933307,FEMININO,0,1,1
BA,VITÓRIA DA CONQUISTA,2933307,MASCULINO,0,6,6
BA,WAGNER,2933406,MASCULINO,0,2,2
BA,WANDERLEY,2933455,FEMININO,0,1,1
BA,WANDERLEY,2933455,MASCULINO,0,1,1
BA,WENCESLAU GUIMARÃES,2933505,MASCULINO,0,2,2
BA,XIQUE-XIQUE,2933604,MASCULINO,0,2,2
CE,ABAIARA,2300101,MASCULINO,0,2,2
CE,ACARAPE,2300150,MASCULINO,0,3,3
CE,ACARAÚ,2300200,FEMININO,0,1,1
CE,ACARAÚ,2300200,MASCULINO,0,2,2
CE,ACOPIARA,2300309,MASCULINO,0,2,2
CE,AIUABA,2300408,MASCULINO,0,2,2
CE,ALCÂNTARAS,2300507,MASCULINO,0,2,2
CE,ALTANEIRA,2300606,FEMININO,0,1,1
CE,ALTANEIRA,2300606,MASCULINO,0,1,1
CE,ALTO SANTO,2300705,FEMININO,0,1,1
CE,ALTO SANTO,2300705,MASCULINO,0,1,1
CE,AMONTADA,2300754,FEMININO,0,1,1
CE,AMONTADA,2300754,MASCULINO,0,5,5
CE,ANTONINA DO NORTE,2300804,MASCULINO,0,5,5
CE,APUIARÉS,2300903,FEMININO,0,2,2
CE,AQUIRAZ,2301000,MASCULINO,0,2,2
CE,ARACATI,2301109,MASCULINO,0,2,2
CE,ARACOIABA,2301208,MASCULINO,0,3,3
CE,ARARENDÁ,2301257,MASCULINO,0,2,2
CE,ARARIPE,2301307,MASCULINO,0,2,2
CE,ARATUBA,2301406,MASCULINO,0,3,3
CE,ARNEIROZ,2301505,MASCULINO,0,3,3
CE,ASSARÉ,2301604,MASCULINO,0,4,4
CE,AURORA,2301703,MASCULINO,0,3,3
CE,BAIXIO,2301802,FEMININO,0,1,1
CE,BAIXIO,2301802,MASCULINO,0,1,1
CE,BANABUIÚ,2301851,MASCULINO,0,2,2
CE,BARBALHA,2301901,MASCULINO,0,2,2
CE,BARREIRA,2301950,FEMININO,0,1,1
CE,BARREIRA,2301950,MASCULINO,0,2,2
CE,BARRO,2302008,MASCULINO,0,3,3
CE,BARROQUINHA,2302057,MASCULINO,0,2,2
CE,BATURITÉ,2302107,MASCULINO,0,5,5
CE,BEBERIBE,2302206,FEMININO,0,1,1
CE,BEBERIBE,2302206,MASCULINO,0,3,3
CE,BELA CRUZ,2302305,MASCULINO,0,4,4
CE,BOA VIAGEM,2302404,FEMININO,0,1,1
CE,BOA VIAGEM,2302404,MASCULINO,0,2,2
CE,BREJO SANTO,2302503,FEMININO,0,1,1
CE,BREJO SANTO,2302503,MASCULINO,0,2,2
CE,CAMOCIM,2302602,FEMININO,0,2,2
CE,CAMPOS SALES,2302701,MASCULINO,0,4,4
CE,CANINDÉ,2302800,FEMININO,0,1,1
CE,CANINDÉ,2302800,MASCULINO,0,5,5
CE,CAPISTRANO,2302909,MASCULINO,0,3,3
CE,CARIDADE,2303006,FEMININO,0,1,1
CE,CARIDADE,2303006,MASCULINO,0,1,1
CE,CARIRÉ,2303105,MASCULINO,0,3,3
CE,CARIRIAÇU,2303204,FEMININO,0,1,1
CE,CARIRIAÇU,2303204,MASCULINO,0,3,3
CE,CARIÚS,2303303,FEMININO,0,2,2
CE,CARIÚS,2303303,MASCULINO,0,1,1
CE,CARNAUBAL,2303402,MASCULINO,0,2,2
CE,CASCAVEL,2303501,MASCULINO,0,4,4
CE,CATARINA,2303600,FEMININO,0,1,1
CE,CATARINA,2303600,MASCULINO,0,1,1
CE,CATUNDA,2303659,FEMININO,0,2,2
CE,CATUNDA,2303659,MASCULINO,0,1,1
