codigo_ibge,candidaturas,sigla_uf,BRANCA,PARDA,PRETA,INDÍGENA,SEM INFORMAÇÃO,AMARELA
3154903,2,MG,2,0,0,0,0,0
3155108,2,MG,1,1,0,0,0,0
3155009,3,MG,2,1,0,0,0,0
3155207,2,MG,2,0,0,0,0,0
3155306,2,MG,2,0,0,0,0,0
3155405,3,MG,2,1,0,0,0,0
3155504,2,MG,2,0,0,0,0,0
3155603,5,MG,3,2,0,0,0,0
3155702,3,MG,3,0,0,0,0,0
3155801,2,MG,2,0,0,0,0,0
3155900,3,MG,3,0,0,0,0,0
3156007,4,MG,1,3,0,0,0,0
3156106,3,MG,3,0,0,0,0,0
3156205,2,MG,1,1,0,0,0,0
3156304,3,MG,3,0,0,0,0,0
3156403,2,MG,2,0,0,0,0,0
3156452,3,MG,2,1,0,0,0,0
3156502,4,MG,0,4,0,0,0,0
3156601,2,MG,1,1,0,0,0,0
3156700,4,MG,2,1,1,0,0,0
3156809,5,MG,3,2,0,0,0,0
3156908,5,MG,3,2,0,0,0,0
3157005,3,MG,1,2,0,0,0,0
3157104,2,MG,1,0,1,0,0,0
3157203,4,MG,2,1,1,0,0,0
3157252,2,MG,2,0,0,0,0,0
3157278,2,MG,2,0,0,0,0,0
3157302,3,MG,2,0,1,0,0,0
3157336,3,MG,1,2,0,0,0,0
3157377,2,MG,0,2,0,0,0,0
3157401,4,MG,3,1,0,0,0,0
3157500,3,MG,2,1,0,0,0,0
3157609,2,MG,0,2,0,0,0,0
3157658,3,MG,2,1,0,0,0,0
3157708,2,MG,2,0,0,0,0,0
3157807,11,MG,2,5,4,0,0,0
3157906,3,MG,2,1,0,0,0,0
3158003,3,MG,1,2,0,0,0,0
3158102,4,MG,2,2,0,0,0,0
3158201,3,MG,3,0,0,0,0,0
3159209,2,MG,2,0,0,0,0,0
3159407,2,MG,1,1,0,0,0,0
3159308,2,MG,2,0,0,0,0,0
3159357,4,MG,3,1,0,0,0,0
3159506,2,MG,2,0,0,0,0,0
3159605,5,MG,4,1,0,0,0,0
3159704,2,MG,1,1,0,0,0,0
3159803,3,MG,1,2,0,0,0,0
3158300,3,MG,1,2,0,0,0,0
3158409,2,MG,2,0,0,0,0,0
3158508,2,MG,1,1,0,0,0,0
3158607,2,MG,2,0,0,0,0,0
3158706,1,MG,1,0,0,0,0,0
3158805,2,MG,2,0,0,0,0,0
3158904,3,MG,3,0,0,0,0,0
3158953,5,MG,2,3,0,0,0,0
3159001,3,MG,3,0,0,0,0,0
3159100,2,MG,1,1,0,0,0,0
3159902,4,MG,4,0,0,0,0,0
3160009,2,MG,1,1,0,0,0,0
3160108,4,MG,4,0,0,0,0,0
3160207,2,MG,1,1,0,0,0,0
3160306,2,MG,1,1,0,0,0,0
3160405,2,MG,2,0,0,0,0,0
3160454,2,MG,1,1,0,0,0,0
3160504,2,MG,1,0,0,0,1,0
3160603,4,MG,0,4,0,0,0,0
3160702,7,MG,7,0,0,0,0,0
3160801,3,MG,2,1,0,0,0,0
3160900,4,MG,2,2,0,0,0,0
3160959,3,MG,3,0,0,0,0,0
3161007,4,MG,4,0,0,0,0,0
3161056,3,MG,1,1,0,0,0,1
3161106,7,MG,2,5,0,0,0,0
3161205,3,MG,3,0,0,0,0,0
3161304,2,MG,2,0,0,0,0,0
3161403,2,MG,2,0,0,0,0,0
3161502,2,MG,2,0,0,0,0,0
3161601,3,MG,1,2,0,0,0,0
3161650,2,MG,1,1,0,0,0,0
3161700,2,MG,0,2,0,0,0,0
3161809,3,MG,3,0,0,0,0,0
3161908,3,MG,2,1,0,0,0,0
3125507,3,MG,2,1,0,0,0,0
3162005,4,MG,4,0,0,0,0,0
3162104,4,MG,2,1,1,0,0,0
3162203,3,MG,3,0,0,0,0,0
3162252,2,MG,0,1,0,0,0,1
3162302,2,MG,2,0,0,0,0,0
3162401,4,MG,1,3,0,0,0,0
3162450,3,MG,1,1,0,1,0,0
3162500,7,MG,5,2,0,0,0,0
3162559,2,MG,2,0,0,0,0,0
3162575,2,MG,2,0,0,0,0,0
3162609,2,MG,0,2,0,0,0,0
3162658,4,MG,0,4,0,0,0,0
3162708,3,MG,1,2,0,0,0,0
3162807,3,MG,2,1,0,0,0,0
3162906,2,MG,2,0,0,0,0,0
3162922,3,MG,1,2,0,0,0,0
3162948,3,MG,2,1,0,0,0,0
3162955,4,MG,3,1,0,0,0,0
3163003,3,MG,1,1,0,0,1,0
3163102,3,MG,3,0,0,0,0,0
3163201,4,MG,3,1,0,0,0,0
3163300,2,MG,2,0,0,0,0,0
3163409,3,MG,1,2,0,0,0,0
3163508,2,MG,0,2,0,0,0,0
3163607,2,MG,2,0,0,0,0,0
3163706,5,MG,5,0,0,0,0,0
3163805,2,MG,1,1,0,0,0,0
3163904,2,MG,2,0,0,0,0,0
3164100,3,MG,0,3,0,0,0,0
3164001,3,MG,2,1,0,0,0,0
3164209,3,MG,2,1,0,0,0,0
3164308,2,MG,2,0,0,0,0,0
3164407,2,MG,1,1,0,0,0,0
3164431,2,MG,1,1,0,0,0,0
3164472,3,MG,2,1,0,0,0,0
3164506,2,MG,0,2,0,0,0,0
3164605,3,MG,2,1,0,0,0,0
3164704,6,MG,6,0,0,0,0,0
3164803,2,MG,2,0,0,0,0,0
3164902,2,MG,2,0,0,0,0,0
3165206,3,MG,2,1,0,0,0,0
3165008,2,MG,2,0,0,0,0,0
3165107,2,MG,1,1,0,0,0,0
3165305,3,MG,2,1,0,0,0,0
3165404,2,MG,2,0,0,0,0,0
3165503,2,MG,0,2,0,0,0,0
3165537,4,MG,0,3,1,0,0,0
3165560,2,MG,2,0,0,0,0,0
3165578,2,MG,2,0,0,0,0,0
3165602,2,MG,2,0,0,0,0,0
3165701,3,MG,3,0,0,0,0,0
3165800,2,MG,2,0,0,0,0,0
3165909,2,MG,0,2,0,0,0,0
3166006,2,MG,2,0,0,0,0,0
3166105,3,MG,2,1,0,0,0,0
3166204,2,MG,2,0,0,0,0,0
3166303,3,MG,3,0,0,0,0,0
3166402,2,MG,2,0,0,0,0,0
3166501,2,MG,0,2,0,0,0,0
3166600,2,MG,1,1,0,0,0,0
3166808,2,MG,1,1,0,0,0,0
3166709,2,MG,0,1,1,0,0,0
3166907,3,MG,1,2,0,0,0,0
3166956,2,MG,2,0,0,0,0,0
3167004,3,MG,2,0,1,0,0,0
3167103,3,MG,1,2,0,0,0,0
3167202,7,MG,5,1,1,0,0,0
3165552,2,MG,1,1,0,0,0,0
3167301,2,MG,1,1,0,0,0,0
3167400,4,MG,4,0,0,0,0,0
3167509,4,MG,2,1,1,0,0,0
3167608,3,MG,0,2,0,0,0,1
3167707,4,MG,2,1,1,0,0,0
3167806,3,MG,3,0,0,0,0,0
3167905,2,MG,1,1,0,0,0,0
3168002,4,MG,1,2,1,0,0,0
3168051,3,MG,1,2,0,0,0,0
3168101,5,MG,3,2,0,0,0,0
3168200,2,MG,1,1,0,0,0,0
3168309,3,MG,2,1,0,0,0,0
3168408,2,MG,2,0,0,0,0,0
3168507,2,MG,1,1,0,0,0,0
3168606,6,MG,1,4,1,0,0,0
3168705,4,MG,2,1,1,0,0,0
3168804,3,MG,3,0,0,0,0,0
3168903,2,MG,2,0,0,0,0,0
3169000,5,MG,5,0,0,0,0,0
3169059,2,MG,2,0,0,0,0,0
3169109,2,MG,2,0,0,0,0,0
3169208,3,MG,3,0,0,0,0,0
3169307,7,MG,6,1,0,0,0,0
3169356,2,MG,1,1,0,0,0,0
3169406,2,MG,2,0,0,0,0,0
3169505,2,MG,2,0,0,0,0,0
3169604,4,MG,3,1,0,0,0,0
3169703,4,MG,1,3,0,0,0,0
3169802,2,MG,2,0,0,0,0,0
3169901,8,MG,6,2,0,0,0,0
3170008,2,MG,0,2,0,0,0,0
3170057,6,MG,2,4,0,0,0,0
3170107,11,MG,9,2,0,0,0,0
3170206,11,MG,7,3,1,0,0,0
3170305,1,MG,0,1,0,0,0,0
3170404,3,MG,2,1,0,0,0,0
3170438,2,MG,2,0,0,0,0,0
3170479,3,MG,2,1,0,0,0,0
3170503,2,MG,1,1,0,0,0,0
3170529,6,MG,2,4,0,0,0,0
3170578,3,MG,1,2,0,0,0,0
3170602,2,MG,2,0,0,0,0,0
3170651,3,MG,3,0,0,0,0,0
3170701,7,MG,6,1,0,0,0,0
3170750,3,MG,1,1,0,0,0,1
3170800,4,MG,3,1,0,0,0,0
3170909,4,MG,2,2,0,0,0,0
3171006,2,MG,1,1,0,0,0,0
3171030,4,MG,3,1,0,0,0,0
3171071,2,MG,0,1,0,0,0,1
3171105,2,MG,2,0,0,0,0,0
3171154,4,MG,2,2,0,0,0,0
3171204,7,MG,2,4,0,0,1,0
3171303,9,MG,6,2,1,0,0,0
3171402,3,MG,3,0,0,0,0,0
3171600,2,MG,1,0,1,0,0,0
3171709,2,MG,2,0,0,0,0,0
3171808,3,MG,2,1,0,0,0,0
3171907,2,MG,1,1,0,0,0,0
3172004,4,MG,3,0,1,0,0,0
3172103,4,MG,2,2,0,0,0,0
3172202,2,MG,2,0,0,0,0,0
5000203,3,MS,3,0,0,0,0,0
5000252,1,MS,0,1,0,0,0,0
5000609,2,MS,2,0,0,0,0,0
5000708,3,MS,3,0,0,0,0,0
5000807,3,MS,2,1,0,0,0,0
5000856,2,MS,2,0,0,0,0,0
5000906,4,MS,3,0,1,0,0,0
5001003,6,MS,6,0,0,0,0,0
5001102,3,MS,2,1,0,0,0,0
5001243,4,MS,3,1,0,0,0,0
5001508,5,MS,4,1,0,0,0,0
5001904,2,MS,1,0,0,0,0,1
5002001,4,MS,4,0,0,0,0,0
5002100,5,MS,5,0,0,0,0,0
5002159,3,MS,1,0,0,0,0,2
5002209,4,MS,4,0,0,0,0,0
5002308,4,MS,2,2,0,0,0,0
5002407,3,MS,3,0,0,0,0,0
5002605,4,MS,2,2,0,0,0,0
5002704,16,MS,14,2,0,0,0,0
5002803,2,MS,2,0,0,0,0,0
5002902,4,MS,3,0,1,0,0,0
5002951,2,MS,1,1,0,0,0,0
5003108,2,MS,2,0,0,0,0,0
5003157,3,MS,3,0,0,0,0,0
5003207,6,MS,4,1,0,1,0,0
5003256,2,MS,2,0,0,0,0,0
5003306,7,MS,6,0,1,0,0,0
5003454,3,MS,1,2,0,0,0,0
5003488,5,MS,2,3,0,0,0,0
5003504,2,MS,2,0,0,0,0,0
5003702,7,MS,6,0,0,1,0,0
5003751,3,MS,2,1,0,0,0,0
5003801,2,MS,2,0,0,0,0,0
5003900,4,MS,3,1,0,0,0,0
5004007,2,MS,1,1,0,0,0,0
5004106,5,MS,3,2,0,0,0,0
5004304,2,MS,2,0,0,0,0,0
5004403,3,MS,3,0,0,0,0,0
5004502,3,MS,3,0,0,0,0,0
5004601,3,MS,2,1,0,0,0,0
5004700,5,MS,5,0,0,0,0,0
5004809,1,MS,1,0,0,0,0,0
5004908,4,MS,2,2,0,0,0,0
5005004,6,MS,5,1,0,0,0,0
5005103,2,MS,2,0,0,0,0,0
5005152,3,MS,3,0,0,0,0,0
5005202,7,MS,4,3,0,0,0,0
5005251,2,MS,1,1,0,0,0,0
5005400,6,MS,3,2,1,0,0,0
5005608,3,MS,1,2,0,0,0,0
5005681,4,MS,4,0,0,0,0,0
5005707,6,MS,5,1,0,0,0,0
5005806,5,MS,2,3,0,0,0,0
5006002,4,MS,2,2,0,0,0,0
5006200,5,MS,4,0,0,0,0,1
5006259,2,MS,2,0,0,0,0,0
5006275,2,MS,2,0,0,0,0,0
5006309,6,MS,6,0,0,0,0,0
5006358,2,MS,2,0,0,0,0,0
5006408,5,MS,4,1,0,0,0,0
5006606,3,MS,3,0,0,0,0,0
5006903,3,MS,3,0,0,0,0,0
5007109,6,MS,5,1,0,0,0,0
5007208,3,MS,3,0,0,0,0,0
5007307,3,MS,2,1,0,0,0,0
5007406,2,MS,1,1,0,0,0,0
5007505,2,MS,1,1,0,0,0,0
5007554,2,MS,2,0,0,0,0,0
5007695,2,MS,2,0,0,0,0,0
5007802,2,MS,2,0,0,0,0,0
5007703,2,MS,2,0,0,0,0,0
5007901,3,MS,3,0,0,0,0,0
5007935,3,MS,3,0,0,0,0,0
5007950,2,MS,1,1,0,0,0,0
5007976,2,MS,2,0,0,0,0,0
5008008,8,MS,5,3,0,0,0,0
5008305,7,MS,6,0,1,0,0,0
5008404,2,MS,2,0,0,0,0,0
5100102,5,MT,2,2,0,0,1,0
5100201,2,MT,1,1,0,0,0,0
5100250,6,MT,5,0,1,0,0,0
5100300,3,MT,3,0,0,0,0,0
5100359,3,MT,1,2,0,0,0,0
5100409,2,MT,1,1,0,0,0,0
5100508,3,MT,1,2,0,0,0,0
5100607,4,MT,1,3,0,0,0,0
5100805,2,MT,1,1,0,0,0,0
5101001,3,MT,1,2,0,0,0,0
5101209,2,MT,1,1,0,0,0,0
5101258,5,MT,3,2,0,0,0,0
5101308,3,MT,1,2,0,0,0,0
5101407,5,MT,5,0,0,0,0,0
5101605,5,MT,2,2,1,0,0,0
5101704,5,MT,3,1,0,0,1,0
5101803,4,MT,2,1,1,0,0,0
5101852,4,MT,3,1,0,0,0,0
5101902,2,MT,2,0,0,0,0,0
5102504,5,MT,4,1,0,0,0,0
5102603,3,MT,0,2,0,1,0,0
5102637,4,MT,2,2,0,0,0,0
5102678,4,MT,1,3,0,0,0,0
5102686,4,MT,2,2,0,0,0,0
5102694,2,MT,1,1,0,0,0,0
5102702,3,MT,2,1,0,0,0,0
5102793,3,MT,2,1,0,0,0,0
5102850,1,MT,1,0,0,0,0,0
5103007,9,MT,7,2,0,0,0,0
5103056,2,MT,0,2,0,0,0,0
5103106,2,MT,1,1,0,0,0,0
5103205,4,MT,2,0,1,0,0,1
5103254,10,MT,4,6,0,0,0,0
5103304,6,MT,2,4,0,0,0,0
5103353,4,MT,1,3,0,0,0,0
5103361,2,MT,0,2,0,0,0,0
5103379,4,MT,4,0,0,0,0,0
5103403,8,MT,6,1,1,0,0,0
5103437,2,MT,2,0,0,0,0,0
5103452,3,MT,1,1,1,0,0,0
5103502,5,MT,1,3,1,0,0,0
5103601,5,MT,1,4,0,0,0,0
5103700,3,MT,2,1,0,0,0,0
5103809,2,MT,1,1,0,0,0,0
5103858,2,MT,1,1,0,0,0,0
5103908,3,MT,2,1,0,0,0,0
5103957,2,MT,2,0,0,0,0,0
5104104,5,MT,4,1,0,0,0,0
5104203,3,MT,2,1,0,0,0,0
5104500,2,MT,2,0,0,0,0,0
5104526,2,MT,2,0,0,0,0,0
5104542,1,MT,1,0,0,0,0,0
5104559,4,MT,2,2,0,0,0,0
5104609,2,MT,1,1,0,0,0,0
5104807,3,MT,2,1,0,0,0,0
5104906,4,MT,3,1,0,0,0,0
5105002,7,MT,4,2,1,0,0,0
5105101,3,MT,3,0,0,0,0,0
5105150,4,MT,3,0,1,0,0,0
5105176,5,MT,2,3,0,0,0,0
5105200,3,MT,1,1,1,0,0,0
5105234,3,MT,3,0,0,0,0,0
5105259,4,MT,4,0,0,0,0,0
5105309,4,MT,1,2,1,0,0,0
5105580,1,MT,1,0,0,0,0,0
5105606,4,MT,2,2,0,0,0,0
5105622,3,MT,2,1,0,0,0,0
5105903,2,MT,1,1,0,0,0,0
5106000,4,MT,0,4,0,0,0,0
5106109,4,MT,0,4,0,0,0,0
5106158,4,MT,1,3,0,0,0,0
5106208,2,MT,2,0,0,0,0,0
5106216,2,MT,2,0,0,0,0,0
5108808,2,MT,2,0,0,0,0,0
5106182,3,MT,0,2,1,0,0,0
5108857,2,MT,2,0,0,0,0,0
5108907,5,MT,4,1,0,0,0,0
5108956,3,MT,1,2,0,0,0,0
5106224,3,MT,2,1,0,0,0,0
5106174,3,MT,2,1,0,0,0,0
5106232,3,MT,0,3,0,0,0,0
5106190,3,MT,1,2,0,0,0,0
5106240,2,MT,2,0,0,0,0,0
5106257,3,MT,1,2,0,0,0,0
5106273,2,MT,0,2,0,0,0,0
5106265,3,MT,3,0,0,0,0,0
5106315,5,MT,2,3,0,0,0,0
5106281,3,MT,1,2,0,0,0,0
5106299,2,MT,2,0,0,0,0,0
5106307,3,MT,2,1,0,0,0,0
5106372,7,MT,2,4,0,0,1,0
5106422,6,MT,2,4,0,0,0,0
5106455,2,MT,2,0,0,0,0,0
5106505,4,MT,1,3,0,0,0,0
5106653,4,MT,1,3,0,0,0,0
5106703,1,MT,1,0,0,0,0,0
5106752,2,MT,2,0,0,0,0,0
5106778,1,MT,1,0,0,0,0,0
5106802,4,MT,3,1,0,0,0,0
5106828,2,MT,1,1,0,0,0,0
5106851,5,MT,3,2,0,0,0,0
5107008,2,MT,1,1,0,0,0,0
5107040,2,MT,2,0,0,0,0,0
5107065,2,MT,2,0,0,0,0,0
5107156,2,MT,0,2,0,0,0,0
5107180,4,MT,4,0,0,0,0,0
5107198,2,MT,0,2,0,0,0,0
5107206,3,MT,1,2,0,0,0,0
5107578,3,MT,2,1,0,0,0,0
5107602,8,MT,6,1,1,0,0,0
5107701,6,MT,1,5,0,0,0,0
5107750,1,MT,0,1,0,0,0,0
5107248,2,MT,2,0,0,0,0,0
5107743,2,MT,1,0,0,0,0,1
5107768,2,MT,2,0,0,0,0,0
5107776,2,MT,1,0,1,0,0,0
5107263,3,MT,1,2,0,0,0,0
5107792,3,MT,1,2,0,0,0,0
5107800,3,MT,0,3,0,0,0,0
5107859,6,MT,1,5,0,0,0,0
5107297,4,MT,4,0,0,0,0,0
5107305,4,MT,3,1,0,0,0,0
5107354,3,MT,1,2,0,0,0,0
5107107,3,MT,0,2,1,0,0,0
5107404,3,MT,1,2,0,0,0,0
5107875,2,MT,1,1,0,0,0,0
5107883,7,MT,2,5,0,0,0,0
5107909,6,MT,2,3,0,0,0,1
5107925,3,MT,2,1,0,0,0,0
5107941,4,MT,4,0,0,0,0,0
5107958,5,MT,4,1,0,0,0,0
5108006,6,MT,5,1,0,0,0,0
5108055,3,MT,3,0,0,0,0,0
5108105,2,MT,1,1,0,0,0,0
5108204,3,MT,1,2,0,0,0,0
5108303,1,MT,0,1,0,0,0,0
5108352,2,MT,1,1,0,0,0,0
5108402,4,MT,2,2,0,0,0,0
5108501,2,MT,2,0,0,0,0,0
5105507,2,MT,2,0,0,0,0,0
5108600,3,MT,3,0,0,0,0,0
1500107,5,PA,0,4,0,0,1,0
1500131,2,PA,1,1,0,0,0,0
1500206,4,PA,1,3,0,0,0,0
1500305,2,PA,0,2,0,0,0,0
1500347,3,PA,3,0,0,0,0,0
1500404,10,PA,5,4,1,0,0,0
1500503,7,PA,3,4,0,0,0,0
1500602,5,PA,1,4,0,0,0,0
1500701,4,PA,1,3,0,0,0,0
1500800,7,PA,2,0,3,0,2,0
1500859,4,PA,2,2,0,0,0,0
1500909,5,PA,0,5,0,0,0,0
1500958,4,PA,0,4,0,0,0,0
1501006,4,PA,1,3,0,0,0,0
1501105,3,PA,0,3,0,0,0,0
1501204,8,PA,4,2,2,0,0,0
1501253,3,PA,1,1,1,0,0,0
1501303,5,PA,3,2,0,0,0,0
1501402,12,PA,6,6,0,0,0,0
1501451,5,PA,2,3,0,0,0,0
1501501,6,PA,1,5,0,0,0,0
1501576,2,PA,0,1,1,0,0,0
1501600,4,PA,1,3,0,0,0,0
1501709,9,PA,2,7,0,0,0,0
1501725,5,PA,2,3,0,0,0,0
1501758,2,PA,1,0,0,0,1,0
1501782,4,PA,2,2,0,0,0,0
1501808,5,PA,3,2,0,0,0,0
1501907,5,PA,3,1,1,0,0,0
1502004,8,PA,0,8,0,0,0,0
1501956,2,PA,2,0,0,0,0,0
1502103,4,PA,2,2,0,0,0,0
1502152,5,PA,1,4,0,0,0,0
1502202,4,PA,1,2,1,0,0,0
1502301,3,PA,0,3,0,0,0,0
1502400,8,PA,6,2,0,0,0,0
1502509,5,PA,0,4,1,0,0,0
1502608,2,PA,0,2,0,0,0,0
1502707,4,PA,0,4,0,0,0,0
1502756,4,PA,1,3,0,0,0,0
1502764,5,PA,4,0,1,0,0,0
1502772,6,PA,2,3,1,0,0,0
1502806,7,PA,1,6,0,0,0,0
1502855,6,PA,3,3,0,0,0,0
1502905,3,PA,1,2,0,0,0,0
1502939,7,PA,3,4,0,0,0,0
1502954,6,PA,3,3,0,0,0,0
1503002,3,PA,2,1,0,0,0,0
1503044,3,PA,2,1,0,0,0,0
1503077,2,PA,0,1,1,0,0,0
1503093,5,PA,2,2,1,0,0,0
1503101,3,PA,0,3,0,0,0,0
1503200,7,PA,1,5,1,0,0,0
1503309,7,PA,1,6,0,0,0,0
1503408,5,PA,1,4,0,0,0,0
1503457,3,PA,1,0,2,0,0,0
1503507,4,PA,2,2,0,0,0,0
1503606,3,PA,1,2,0,0,0,0
1503705,5,PA,1,4,0,0,0,0
1503754,4,PA,1,1,2,0,0,0
1503804,4,PA,3,0,1,0,0,0
1503903,4,PA,1,3,0,0,0,0
1504000,4,PA,1,3,0,0,0,0
1504059,7,PA,4,3,0,0,0,0
1504109,8,PA,2,6,0,0,0,0
1504208,5,PA,1,3,1,0,0,0
1504307,5,PA,1,4,0,0,0,0
1504406,4,PA,0,3,0,0,0,1
1504422,7,PA,1,4,1,0,0,1
1504455,4,PA,3,1,0,0,0,0
1504505,2,PA,0,1,1,0,0,0
1504604,4,PA,2,2,0,0,0,0
1504703,5,PA,1,4,0,0,0,0
1504752,3,PA,1,2,0,0,0,0
1504802,7,PA,2,5,0,0,0,0
1504901,4,PA,1,2,1,0,0,0
1504950,3,PA,0,3,0,0,0,0
1504976,2,PA,2,0,0,0,0,0
1505007,2,PA,0,1,1,0,0,0
1505031,4,PA,2,2,0,0,0,0
1505064,5,PA,2,3,0,0,0,0
1505106,7,PA,2,4,1,0,0,0
1505205,6,PA,1,4,1,0,0,0
1505304,6,PA,3,2,0,1,0,0
1505403,4,PA,2,2,0,0,0,0
1505437,8,PA,4,3,1,0,0,0
1505486,3,PA,0,3,0,0,0,0
1505494,2,PA,0,2,0,0,0,0
1505502,3,PA,0,2,0,0,1,0
1505536,10,PA,6,3,1,0,0,0
1505551,3,PA,2,1,0,0,0,0
1505601,3,PA,1,2,0,0,0,0
1505635,2,PA,1,1,0,0,0,0
1505650,2,PA,1,1,0,0,0,0
1505700,7,PA,2,5,0,0,0,0
1505809,8,PA,2,6,0,0,0,0
1505908,3,PA,1,2,0,0,0,0
1506005,7,PA,1,6,0,0,0,0
1506104,3,PA,1,2,0,0,0,0
1506112,3,PA,1,2,0,0,0,0
1506138,4,PA,3,1,0,0,0,0
1506161,2,PA,0,2,0,0,0,0
1506187,5,PA,2,2,1,0,0,0
1506195,3,PA,2,1,0,0,0,0
1506203,4,PA,1,3,0,0,0,0
1506302,11,PA,5,6,0,0,0,0
1506351,5,PA,3,2,0,0,0,0
1506401,3,PA,0,3,0,0,0,0
1506500,6,PA,2,4,0,0,0,0
1506559,4,PA,0,4,0,0,0,0
1506583,4,PA,0,3,0,0,0,1
1506609,3,PA,2,1,0,0,0,0
1506708,5,PA,2,3,0,0,0,0
1506807,8,PA,2,6,0,0,0,0
1506906,9,PA,2,6,0,0,0,1
1507003,2,PA,1,1,0,0,0,0
1507102,5,PA,0,5,0,0,0,0
1507151,3,PA,0,3,0,0,0,0
1507201,2,PA,0,1,1,0,0,0
1507300,7,PA,3,2,1,0,1,0
1507409,5,PA,1,3,1,0,0,0
1507458,3,PA,0,3,0,0,0,0
1507466,3,PA,0,3,0,0,0,0
1507474,3,PA,0,2,1,0,0,0
1507508,2,PA,1,1,0,0,0,0
1507607,2,PA,1,1,0,0,0,0
1507706,4,PA,0,4,0,0,0,0
1507755,2,PA,0,2,0,0,0,0
1507805,3,PA,1,2,0,0,0,0
1507904,3,PA,0,2,1,0,0,0
1507953,2,PA,1,1,0,0,0,0
1507961,4,PA,0,4,0,0,0,0
1507979,3,PA,0,3,0,0,0,0
1508001,5,PA,4,1,0,0,0,0
1508035,7,PA,0,7,0,0,0,0
1508050,2,PA,1,1,0,0,0,0
1508084,8,PA,3,3,2,0,0,0
1508100,10,PA,6,4,0,0,0,0
1508126,3,PA,1,2,0,0,0,0
1508159,3,PA,2,1,0,0,0,0
1508209,5,PA,3,2,0,0,0,0
1508308,2,PA,1,1,0,0,0,0
1508357,5,PA,1,3,1,0,0,0
1508407,3,PA,2,1,0,0,0,0
2500106,3,PB,1,1,1,0,0,0
2500205,2,PB,2,0,0,0,0,0
2500304,3,PB,2,1,0,0,0,0
2500403,4,PB,1,3,0,0,0,0
2500502,2,PB,0,2,0,0,0,0
2500536,2,PB,2,0,0,0,0,0
2500577,2,PB,1,1,0,0,0,0
2500601,3,PB,1,2,0,0,0,0
2500734,2,PB,0,2,0,0,0,0
2500775,2,PB,1,1,0,0,0,0
2500809,3,PB,1,2,0,0,0,0
2500908,2,PB,0,2,0,0,0,0
2501005,2,PB,1,1,0,0,0,0
2501104,5,PB,2,3,0,0,0,0
2501153,2,PB,2,0,0,0,0,0
2501203,3,PB,1,2,0,0,0,0
2501302,5,PB,1,4,0,0,0,0
2501351,2,PB,0,2,0,0,0,0
2501401,2,PB,2,0,0,0,0,0
2501500,3,PB,0,3,0,0,0,0
2501534,2,PB,1,1,0,0,0,0
2501609,3,PB,0,3,0,0,0,0
2501575,3,PB,2,1,0,0,0,0
2501708,2,PB,1,1,0,0,0,0
2501807,8,PB,3,5,0,0,0,0
2501906,5,PB,1,4,0,0,0,0
2502003,3,PB,3,0,0,0,0,0
2502052,2,PB,1,1,0,0,0,0
2502102,2,PB,1,0,1,0,0,0
2502151,3,PB,3,0,0,0,0,0
2502201,2,PB,2,0,0,0,0,0
2502300,2,PB,1,1,0,0,0,0
2502409,3,PB,1,2,0,0,0,0
2502508,2,PB,1,1,0,0,0,0
2502706,3,PB,1,2,0,0,0,0
2502805,2,PB,2,0,0,0,0,0
2502904,5,PB,4,1,0,0,0,0
2503001,3,PB,2,1,0,0,0,0
2503100,2,PB,1,1,0,0,0,0
2503209,7,PB,4,2,1,0,0,0
2503308,2,PB,1,1,0,0,0,0
2503407,2,PB,1,1,0,0,0,0
2503506,2,PB,1,1,0,0,0,0
2503555,3,PB,2,1,0,0,0,0
2503605,2,PB,1,1,0,0,0,0
2503704,4,PB,2,2,0,0,0,0
2503753,2,PB,0,2,0,0,0,0
2503803,4,PB,3,1,0,0,0,0
2503902,2,PB,1,1,0,0,0,0
2504009,6,PB,4,2,0,0,0,0
2504033,2,PB,1,1,0,0,0,0
2504074,3,PB,2,1,0,0,0,0
2504108,3,PB,3,0,0,0,0,0
2504157,3,PB,2,1,0,0,0,0
2504207,2,PB,2,0,0,0,0,0
2504306,2,PB,1,1,0,0,0,0
2504355,3,PB,1,2,0,0,0,0
2504405,2,PB,1,1,0,0,0,0
2504504,3,PB,3,0,0,0,0,0
2504603,7,PB,2,3,1,0,1,0
2504702,3,PB,2,1,0,0,0,0
2504801,2,PB,1,1,0,0,0,0
2504850,2,PB,2,0,0,0,0,0
2504900,3,PB,2,1,0,0,0,0
2505006,3,PB,2,1,0,0,0,0
2505105,3,PB,1,2,0,0,0,0
2505238,2,PB,0,2,0,0,0,0
2505204,2,PB,1,1,0,0,0,0
2505279,2,PB,2,0,0,0,0,0
2505303,2,PB,2,0,0,0,0,0
2505352,4,PB,3,1,0,0,0,0
2505402,2,PB,1,0,1,0,0,0
2505600,3,PB,1,2,0,0,0,0
2505709,3,PB,2,1,0,0,0,0
2505808,3,PB,0,3,0,0,0,0
2505907,2,PB,0,2,0,0,0,0
2506004,4,PB,3,1,0,0,0,0
2506103,3,PB,1,2,0,0,0,0
2506202,2,PB,0,2,0,0,0,0
2506251,3,PB,3,0,0,0,0,0
2506301,3,PB,1,2,0,0,0,0
2506400,4,PB,2,2,0,0,0,0
2506509,4,PB,4,0,0,0,0,0
2506608,2,PB,1,1,0,0,0,0
2502607,3,PB,1,2,0,0,0,0
